activity_setting_code;activity_setting_desc;activity_type_code;activity_type_desc;activity_unit_type;fin_year;type_weight;setting_weight;activity_price;start_date;end_date
ES;Education sector;T12;Medium secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T13;Minimum secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T14;Forensic step down occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T15;Court liaison attendances;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T16;Substance abuse withdrawal management/detoxification occupied bed nights (medical);CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T17;Substance abuse detoxification attendances (social);CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T18;Methadone treatment specialist service attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T19;Methadone treatment specialist service attendances (consumers of authorised GPs);CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T20;Substance abuse residential service occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T21;Psychiatric disability rehabilitation occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T22;Day treatment programme attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T23;Day activity programme attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T24;Work opportunity/employment/vocational;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T25;Community mental health residential level 1 occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T26;Community mental health residential level 2 occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T27;Residential facility with responsive night support occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T28;Residential facility with awake night support occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T29;Community residential occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T30;Planned respite care occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T31;T32 1.0 0.0 Contact with family/whanau, consumer not present;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T33;Seclusion;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T34;Electroconvulsive therapy;CON;2009/10;6.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T35;Did not attend;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T36;Contact with family/whanau, consumer present;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T37;On leave;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T38;Maori-specific interventions only;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T39;Integrated Maori and clinical interventions;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T40;Pacific and other people’s cultural activity;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T41;Other cultural specific activity;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T42;Individual treatment attendances: family/whanau not present;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T43;Community support contacts;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T44;Advocacy;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T45;Peer support;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;TCR;MoH internal;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T46;Triage and/or screening;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T47;Support for family/whanau;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T48;Co-existing disorders residential service occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
ES;Education sector;T49;Support for children of parents with mental illness and addictions;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T01;Mental health crisis attendances;CON;2009/10;5.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T02;Mental health intensive care inpatient or equivalent occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T03;Mental health acute inpatient or equivalent occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T04;Mental health sub-acute inpatient or equivalent occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T05;Crisis respite care occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T07;Group programme session attendances;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T08;Care/liaison coordination contacts;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T09;Early psychosis intervention attendances;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T10;Completed needs assessment;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T11;Maximum secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T12;Medium secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T13;Minimum secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T14;Forensic step down occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T15;Court liaison attendances;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T16;Substance abuse withdrawal management/detoxification occupied bed nights (medical);CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T17;Substance abuse detoxification attendances (social);CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T18;Methadone treatment specialist service attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T19;Methadone treatment specialist service attendances (consumers of authorised GPs);CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T20;Substance abuse residential service occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T21;Psychiatric disability rehabilitation occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T22;Day treatment programme attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T23;Day activity programme attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T24;Work opportunity/employment/vocational;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T25;Community mental health residential level 1 occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T26;Community mental health residential level 2 occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T27;Residential facility with responsive night support occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T28;Residential facility with awake night support occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T29;Community residential occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T30;Planned respite care occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T31;T32 1.0 0.0 Contact with family/whanau, consumer not present;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T33;Seclusion;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T34;Electroconvulsive therapy;CON;2009/10;6.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T35;Did not attend;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T36;Contact with family/whanau, consumer present;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T37;On leave;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T38;Maori-specific interventions only;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T39;Integrated Maori and clinical interventions;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T40;Pacific and other people’s cultural activity;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T41;Other cultural specific activity;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T42;Individual treatment attendances: family/whanau not present;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T43;Community support contacts;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T44;Advocacy;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T45;Peer support;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;TCR;MoH internal;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T46;Triage and/or screening;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T47;Support for family/whanau;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T48;Co-existing disorders residential service occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
OM;Other social media/e-therapy;T49;Support for children of parents with mental illness and addictions;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T01;Mental health crisis attendances;CON;2009/10;5.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T02;Mental health intensive care inpatient or equivalent occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T03;Mental health acute inpatient or equivalent occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T04;Mental health sub-acute inpatient or equivalent occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T05;Crisis respite care occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T07;Group programme session attendances;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T08;Care/liaison coordination contacts;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T09;Early psychosis intervention attendances;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T10;Completed needs assessment;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T11;Maximum secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T12;Medium secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T13;Minimum secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T14;Forensic step down occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T15;Court liaison attendances;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T16;Substance abuse withdrawal management/detoxification occupied bed nights (medical);CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T17;Substance abuse detoxification attendances (social);CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T18;Methadone treatment specialist service attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T19;Methadone treatment specialist service attendances (consumers of authorised GPs);CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T20;Substance abuse residential service occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T21;Psychiatric disability rehabilitation occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T22;Day treatment programme attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T23;Day activity programme attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T24;Work opportunity/employment/vocational;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T25;Community mental health residential level 1 occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T26;Community mental health residential level 2 occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T27;Residential facility with responsive night support occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T28;Residential facility with awake night support occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T29;Community residential occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T30;Planned respite care occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T31;T32 1.0 0.0 Contact with family/whanau, consumer not present;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T33;Seclusion;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T34;Electroconvulsive therapy;CON;2009/10;6.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T35;Did not attend;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T36;Contact with family/whanau, consumer present;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T37;On leave;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T38;Maori-specific interventions only;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T39;Integrated Maori and clinical interventions;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T40;Pacific and other people’s cultural activity;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T41;Other cultural specific activity;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T42;Individual treatment attendances: family/whanau not present;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T43;Community support contacts;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T44;Advocacy;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T45;Peer support;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;TCR;MoH internal;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T46;Triage and/or screening;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T47;Support for family/whanau;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T48;Co-existing disorders residential service occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PC;Primary care;T49;Support for children of parents with mental illness and addictions;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T01;Mental health crisis attendances;CON;2009/10;5.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T02;Mental health intensive care inpatient or equivalent occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T03;Mental health acute inpatient or equivalent occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T04;Mental health sub-acute inpatient or equivalent occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T05;Crisis respite care occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T07;Group programme session attendances;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T08;Care/liaison coordination contacts;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T09;Early psychosis intervention attendances;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T10;Completed needs assessment;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T11;Maximum secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T12;Medium secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T13;Minimum secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T14;Forensic step down occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T15;Court liaison attendances;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T16;Substance abuse withdrawal management/detoxification occupied bed nights (medical);CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T17;Substance abuse detoxification attendances (social);CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T18;Methadone treatment specialist service attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T19;Methadone treatment specialist service attendances (consumers of authorised GPs);CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T20;Substance abuse residential service occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T21;Psychiatric disability rehabilitation occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T22;Day treatment programme attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T23;Day activity programme attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T24;Work opportunity/employment/vocational;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T25;Community mental health residential level 1 occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T26;Community mental health residential level 2 occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T27;Residential facility with responsive night support occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T28;Residential facility with awake night support occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T29;Community residential occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T30;Planned respite care occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T31;T32 1.0 0.0 Contact with family/whanau, consumer not present;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T33;Seclusion;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T34;Electroconvulsive therapy;CON;2009/10;6.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T35;Did not attend;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T36;Contact with family/whanau, consumer present;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T37;On leave;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T38;Maori-specific interventions only;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T39;Integrated Maori and clinical interventions;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T40;Pacific and other people’s cultural activity;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T41;Other cultural specific activity;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T42;Individual treatment attendances: family/whanau not present;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T43;Community support contacts;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T44;Advocacy;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T45;Peer support;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;TCR;MoH internal;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T46;Triage and/or screening;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T47;Support for family/whanau;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T48;Co-existing disorders residential service occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
PO;Police;T49;Support for children of parents with mental illness and addictions;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T01;Mental health crisis attendances;CON;2009/10;5.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T02;Mental health intensive care inpatient or equivalent occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T03;Mental health acute inpatient or equivalent occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T04;Mental health sub-acute inpatient or equivalent occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T05;Crisis respite care occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T07;Group programme session attendances;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T08;Care/liaison coordination contacts;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T09;Early psychosis intervention attendances;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T10;Completed needs assessment;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T11;Maximum secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T12;Medium secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T13;Minimum secure inpatient occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T14;Forensic step down occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T15;Court liaison attendances;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T16;Substance abuse withdrawal management/detoxification occupied bed nights (medical);CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T17;Substance abuse detoxification attendances (social);CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T18;Methadone treatment specialist service attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T19;Methadone treatment specialist service attendances (consumers of authorised GPs);CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T20;Substance abuse residential service occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T21;Psychiatric disability rehabilitation occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T22;Day treatment programme attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T23;Day activity programme attendances;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T24;Work opportunity/employment/vocational;CON;2009/10;1.5000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T25;Community mental health residential level 1 occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T26;Community mental health residential level 2 occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T27;Residential facility with responsive night support occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T28;Residential facility with awake night support occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T29;Community residential occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T30;Planned respite care occupied bed nights;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T31;T32 1.0 0.0 Contact with family/whanau, consumer not present;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T33;Seclusion;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T34;Electroconvulsive therapy;CON;2009/10;6.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T35;Did not attend;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T36;Contact with family/whanau, consumer present;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T37;On leave;CON;2009/10;.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T38;Maori-specific interventions only;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T39;Integrated Maori and clinical interventions;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T40;Pacific and other people’s cultural activity;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T41;Other cultural specific activity;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T42;Individual treatment attendances: family/whanau not present;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T43;Community support contacts;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
YJ;Youth justice residential facility;T44;Advocacy;CON;2009/10;1.0000;.0000;.0000;2009-07-01;2010-06-30
