activity_setting_code,activity_setting_desc,activity_type_code,activity_type_desc,activity_unit_type,fin_year,type_weight,setting_weight,activity_price,start_date,end_date
ED,Emergency department,T33,Seclusion,CON,2009/10,0,1,0,1/07/2009,30/06/2010
ED,Emergency department,T34,Electroconvulsive therapy,CON,2009/10,6,1,1099.2936,1/07/2009,30/06/2010
ED,Emergency department,T35,Did not attend,CON,2009/10,0,1,0,1/07/2009,30/06/2010
ED,Emergency department,T36,"Contact with family/whanau, consumer present",CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
ED,Emergency department,T37,On leave,CON,2009/10,0,1,0,1/07/2009,30/06/2010
ED,Emergency department,T38,Maori-specific interventions only,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
ED,Emergency department,T39,Integrated Maori and clinical interventions,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
ED,Emergency department,T40,Pacific and other people’s cultural activity,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
ED,Emergency department,T41,Other cultural specific activity,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
ED,Emergency department,T42,Individual treatment attendances: family/whanau not present,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
ED,Emergency department,T43,Community support contacts,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
ED,Emergency department,T44,Advocacy,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
ED,Emergency department,T45,Peer support,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
ED,Emergency department,TCR,MoH internal,CON,2009/10,0,1,0,1/07/2009,30/06/2010
ED,Emergency department,T46,Triage and/or screening,CON,2009/10,0,1,0,1/07/2009,30/06/2010
ED,Emergency department,T47,Support for family/whanau,CON,2009/10,0,1,0,1/07/2009,30/06/2010
ED,Emergency department,T48,Co-existing disorders residential service occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
ED,Emergency department,T49,Support for children of parents with mental illness and addictions,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T01,Mental health crisis attendances,CON,2009/10,5,1,916.078,1/07/2009,30/06/2010
IP,Inpatient,T02,Mental health intensive care inpatient or equivalent occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T03,Mental health acute inpatient or equivalent occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T04,Mental health sub-acute inpatient or equivalent occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T05,Crisis respite care occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T07,Group programme session attendances,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T08,Care/liaison coordination contacts,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T09,Early psychosis intervention attendances,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T10,Completed needs assessment,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T11,Maximum secure inpatient occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T12,Medium secure inpatient occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T13,Minimum secure inpatient occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T14,Forensic step down occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T15,Court liaison attendances,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T16,Substance abuse withdrawal management/detoxification occupied bed nights (medical),CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T17,Substance abuse detoxification attendances (social),CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T18,Methadone treatment specialist service attendances,CON,2009/10,1.5,1,274.8234,1/07/2009,30/06/2010
IP,Inpatient,T19,Methadone treatment specialist service attendances (consumers of authorised GPs),CON,2009/10,1.5,1,274.8234,1/07/2009,30/06/2010
IP,Inpatient,T20,Substance abuse residential service occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T21,Psychiatric disability rehabilitation occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T22,Day treatment programme attendances,CON,2009/10,1.5,1,274.8234,1/07/2009,30/06/2010
IP,Inpatient,T23,Day activity programme attendances,CON,2009/10,1.5,1,274.8234,1/07/2009,30/06/2010
IP,Inpatient,T24,Work opportunity/employment/vocational,CON,2009/10,1.5,1,274.8234,1/07/2009,30/06/2010
IP,Inpatient,T25,Community mental health residential level 1 occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T26,Community mental health residential level 2 occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T27,Residential facility with responsive night support occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T28,Residential facility with awake night support occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T29,Community residential occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T30,Planned respite care occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T33,Seclusion,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T34,Electroconvulsive therapy,CON,2009/10,6,1,1099.2936,1/07/2009,30/06/2010
IP,Inpatient,T35,Did not attend,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T36,"Contact with family/whanau, consumer present",CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T37,On leave,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T38,Maori-specific interventions only,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T39,Integrated Maori and clinical interventions,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T40,Pacific and other people’s cultural activity,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T41,Other cultural specific activity,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T42,Individual treatment attendances: family/whanau not present,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T43,Community support contacts,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T44,Advocacy,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,T45,Peer support,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
IP,Inpatient,TCR,MoH internal,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T46,Triage and/or screening,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T47,Support for family/whanau,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T48,Co-existing disorders residential service occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
IP,Inpatient,T49,Support for children of parents with mental illness and addictions,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T01,Mental health crisis attendances,CON,2009/10,5,1,916.078,1/07/2009,30/06/2010
MC,Maori cultural setting,T02,Mental health intensive care inpatient or equivalent occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T03,Mental health acute inpatient or equivalent occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T04,Mental health sub-acute inpatient or equivalent occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T05,Crisis respite care occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T07,Group programme session attendances,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T08,Care/liaison coordination contacts,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T09,Early psychosis intervention attendances,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T10,Completed needs assessment,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T11,Maximum secure inpatient occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T12,Medium secure inpatient occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T13,Minimum secure inpatient occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T14,Forensic step down occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T15,Court liaison attendances,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T16,Substance abuse withdrawal management/detoxification occupied bed nights (medical),CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T17,Substance abuse detoxification attendances (social),CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T18,Methadone treatment specialist service attendances,CON,2009/10,1.5,1,274.8234,1/07/2009,30/06/2010
MC,Maori cultural setting,T19,Methadone treatment specialist service attendances (consumers of authorised GPs),CON,2009/10,1.5,1,274.8234,1/07/2009,30/06/2010
MC,Maori cultural setting,T20,Substance abuse residential service occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T21,Psychiatric disability rehabilitation occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T22,Day treatment programme attendances,CON,2009/10,1.5,1,274.8234,1/07/2009,30/06/2010
MC,Maori cultural setting,T23,Day activity programme attendances,CON,2009/10,1.5,1,274.8234,1/07/2009,30/06/2010
MC,Maori cultural setting,T24,Work opportunity/employment/vocational,CON,2009/10,1.5,1,274.8234,1/07/2009,30/06/2010
MC,Maori cultural setting,T25,Community mental health residential level 1 occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T26,Community mental health residential level 2 occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T27,Residential facility with responsive night support occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T28,Residential facility with awake night support occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T29,Community residential occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T30,Planned respite care occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T33,Seclusion,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T34,Electroconvulsive therapy,CON,2009/10,6,1,1099.2936,1/07/2009,30/06/2010
MC,Maori cultural setting,T35,Did not attend,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T36,"Contact with family/whanau, consumer present",CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T37,On leave,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T38,Maori-specific interventions only,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T39,Integrated Maori and clinical interventions,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T40,Pacific and other people’s cultural activity,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T41,Other cultural specific activity,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T42,Individual treatment attendances: family/whanau not present,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T43,Community support contacts,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T44,Advocacy,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,T45,Peer support,CON,2009/10,1,1,183.2156,1/07/2009,30/06/2010
MC,Maori cultural setting,TCR,MoH internal,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T46,Triage and/or screening,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T47,Support for family/whanau,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T48,Co-existing disorders residential service occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
MC,Maori cultural setting,T49,Support for children of parents with mental illness and addictions,CON,2009/10,0,1,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T01,Mental health crisis attendances,CON,2009/10,5,0.45,412.2351,1/07/2009,30/06/2010
NP,Non-psychiatric,T02,Mental health intensive care inpatient or equivalent occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T03,Mental health acute inpatient or equivalent occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T04,Mental health sub-acute inpatient or equivalent occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T05,Crisis respite care occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T07,Group programme session attendances,CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T08,Care/liaison coordination contacts,CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T09,Early psychosis intervention attendances,CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T10,Completed needs assessment,CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T11,Maximum secure inpatient occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T12,Medium secure inpatient occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T13,Minimum secure inpatient occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T14,Forensic step down occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T15,Court liaison attendances,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T16,Substance abuse withdrawal management/detoxification occupied bed nights (medical),CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T17,Substance abuse detoxification attendances (social),CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T18,Methadone treatment specialist service attendances,CON,2009/10,1.5,0.45,123.6705,1/07/2009,30/06/2010
NP,Non-psychiatric,T19,Methadone treatment specialist service attendances (consumers of authorised GPs),CON,2009/10,1.5,0.45,123.6705,1/07/2009,30/06/2010
NP,Non-psychiatric,T20,Substance abuse residential service occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T21,Psychiatric disability rehabilitation occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T22,Day treatment programme attendances,CON,2009/10,1.5,0.45,123.6705,1/07/2009,30/06/2010
NP,Non-psychiatric,T23,Day activity programme attendances,CON,2009/10,1.5,0.45,123.6705,1/07/2009,30/06/2010
NP,Non-psychiatric,T24,Work opportunity/employment/vocational,CON,2009/10,1.5,0.45,123.6705,1/07/2009,30/06/2010
NP,Non-psychiatric,T25,Community mental health residential level 1 occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T26,Community mental health residential level 2 occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T27,Residential facility with responsive night support occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T28,Residential facility with awake night support occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T29,Community residential occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T30,Planned respite care occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T33,Seclusion,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T34,Electroconvulsive therapy,CON,2009/10,6,0.45,494.6821,1/07/2009,30/06/2010
NP,Non-psychiatric,T35,Did not attend,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T36,"Contact with family/whanau, consumer present",CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T37,On leave,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T38,Maori-specific interventions only,CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T39,Integrated Maori and clinical interventions,CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T40,Pacific and other people’s cultural activity,CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T41,Other cultural specific activity,CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T42,Individual treatment attendances: family/whanau not present,CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T43,Community support contacts,CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T44,Advocacy,CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,T45,Peer support,CON,2009/10,1,0.45,82.447,1/07/2009,30/06/2010
NP,Non-psychiatric,TCR,MoH internal,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T46,Triage and/or screening,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T47,Support for family/whanau,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T48,Co-existing disorders residential service occupied bed nights,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
NP,Non-psychiatric,T49,Support for children of parents with mental illness and addictions,CON,2009/10,0,0.45,0,1/07/2009,30/06/2010
OL,Other location,T01,Mental health crisis attendances,CON,2009/10,5,0,0,1/07/2009,30/06/2010
OL,Other location,T02,Mental health intensive care inpatient or equivalent occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T03,Mental health acute inpatient or equivalent occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T04,Mental health sub-acute inpatient or equivalent occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T05,Crisis respite care occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T07,Group programme session attendances,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T08,Care/liaison coordination contacts,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T09,Early psychosis intervention attendances,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T10,Completed needs assessment,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T11,Maximum secure inpatient occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T12,Medium secure inpatient occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T13,Minimum secure inpatient occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T14,Forensic step down occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T15,Court liaison attendances,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T16,Substance abuse withdrawal management/detoxification occupied bed nights (medical),CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T17,Substance abuse detoxification attendances (social),CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T18,Methadone treatment specialist service attendances,CON,2009/10,1.5,0,0,1/07/2009,30/06/2010
OL,Other location,T19,Methadone treatment specialist service attendances (consumers of authorised GPs),CON,2009/10,1.5,0,0,1/07/2009,30/06/2010
OL,Other location,T20,Substance abuse residential service occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T21,Psychiatric disability rehabilitation occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T22,Day treatment programme attendances,CON,2009/10,1.5,0,0,1/07/2009,30/06/2010
OL,Other location,T23,Day activity programme attendances,CON,2009/10,1.5,0,0,1/07/2009,30/06/2010
OL,Other location,T24,Work opportunity/employment/vocational,CON,2009/10,1.5,0,0,1/07/2009,30/06/2010
OL,Other location,T25,Community mental health residential level 1 occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T26,Community mental health residential level 2 occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T27,Residential facility with responsive night support occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T28,Residential facility with awake night support occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T29,Community residential occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T30,Planned respite care occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T33,Seclusion,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T34,Electroconvulsive therapy,CON,2009/10,6,0,0,1/07/2009,30/06/2010
OL,Other location,T35,Did not attend,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T36,"Contact with family/whanau, consumer present",CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T37,On leave,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T38,Maori-specific interventions only,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T39,Integrated Maori and clinical interventions,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T40,Pacific and other people’s cultural activity,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T41,Other cultural specific activity,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T42,Individual treatment attendances: family/whanau not present,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T43,Community support contacts,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T44,Advocacy,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,T45,Peer support,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OL,Other location,TCR,MoH internal,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T46,Triage and/or screening,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T47,Support for family/whanau,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T48,Co-existing disorders residential service occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OL,Other location,T49,Support for children of parents with mental illness and addictions,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T01,Mental health crisis attendances,CON,2009/10,5,0,0,1/07/2009,30/06/2010
OP,Outpatient,T02,Mental health intensive care inpatient or equivalent occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T03,Mental health acute inpatient or equivalent occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T04,Mental health sub-acute inpatient or equivalent occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T05,Crisis respite care occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T07,Group programme session attendances,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OP,Outpatient,T08,Care/liaison coordination contacts,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OP,Outpatient,T09,Early psychosis intervention attendances,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OP,Outpatient,T10,Completed needs assessment,CON,2009/10,1,0,0,1/07/2009,30/06/2010
OP,Outpatient,T11,Maximum secure inpatient occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T12,Medium secure inpatient occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T13,Minimum secure inpatient occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T14,Forensic step down occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T15,Court liaison attendances,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T16,Substance abuse withdrawal management/detoxification occupied bed nights (medical),CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T17,Substance abuse detoxification attendances (social),CON,2009/10,1,0,0,1/07/2009,30/06/2010
OP,Outpatient,T18,Methadone treatment specialist service attendances,CON,2009/10,1.5,0,0,1/07/2009,30/06/2010
OP,Outpatient,T19,Methadone treatment specialist service attendances (consumers of authorised GPs),CON,2009/10,1.5,0,0,1/07/2009,30/06/2010
OP,Outpatient,T20,Substance abuse residential service occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T21,Psychiatric disability rehabilitation occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T22,Day treatment programme attendances,CON,2009/10,1.5,0,0,1/07/2009,30/06/2010
OP,Outpatient,T23,Day activity programme attendances,CON,2009/10,1.5,0,0,1/07/2009,30/06/2010
OP,Outpatient,T24,Work opportunity/employment/vocational,CON,2009/10,1.5,0,0,1/07/2009,30/06/2010
OP,Outpatient,T25,Community mental health residential level 1 occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T26,Community mental health residential level 2 occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T27,Residential facility with responsive night support occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T28,Residential facility with awake night support occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T29,Community residential occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T30,Planned respite care occupied bed nights,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T33,Seclusion,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T34,Electroconvulsive therapy,CON,2009/10,6,0,0,1/07/2009,30/06/2010
OP,Outpatient,T35,Did not attend,CON,2009/10,0,0,0,1/07/2009,30/06/2010
OP,Outpatient,T36,"Contact with family/whanau, consumer present",CON,2009/10,1,0,0,1/07/2009,30/06/2010
OP,Outpatient,T37,On leave,CON,2009/10,0,0,0,1/07/2009,30/06/2010
